source_id,indicator_key,series_key,release_date,observed_period,geo_level,geo_code,geo_name,unit,value,producer,methodology_version,source_record_id
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,3100,Dki Jakarta,percent,98.58,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3100;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,3200,Jawa Barat,percent,99.08,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3200;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,3300,Jawa Tengah,percent,98.01,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3300;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,3400,Di Yogyakarta,percent,98.91,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3400;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,3500,Jawa Timur,percent,98.71,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3500;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,3600,Banten,percent,97.24,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=3600;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,5100,Bali,percent,97.55,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=5100;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,5200,Nusa Tenggara Barat,percent,98.47,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=5200;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,5300,Nusa Tenggara Timur,percent,92.35,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=5300;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,6100,Kalimantan Barat,percent,95.13,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6100;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,6200,Kalimantan Tengah,percent,98.51,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6200;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,6300,Kalimantan Selatan,percent,94.68,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6300;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,6400,Kalimantan Timur,percent,99.18,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6400;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,6500,Kalimantan Utara,percent,96.94,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=6500;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,7100,Sulawesi Utara,percent,96.74,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7100;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,7200,Sulawesi Tengah,percent,97.19,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7200;turvar=1672;th=122;turth=0
bps_webapi,sdg04_completion_rate,sd,2026-09-08,2022,province,7300,Sulawesi Selatan,percent,98.05,Badan Pusat Statistik,webapi-var-1980-updated-2026-08-26,domain=0000;var=1980;vervar=7300;turvar=1672;th=122;turth=0
