indicator_key,series_key,observed_period,geo_level,geo_code,unit,geo_name,snapshot_count,value_count,min_value,max_value,absolute_spread,status,observations_json
sdg04_completion_rate,sma,2022,province,3100,percent,Dki Jakarta,2,1,87.71,87.71,0.00,exact_match,"[{""geo_code"": ""3100"", ""geo_level"": ""province"", ""geo_name"": ""Dki Jakarta"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=3100;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""87.71""}, {""geo_code"": ""3100"", ""geo_level"": ""province"", ""geo_name"": ""DKI Jakarta"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""87.71""}]"
sdg04_completion_rate,sma,2022,province,3200,percent,Jawa Barat,2,1,67.05,67.05,0.00,exact_match,"[{""geo_code"": ""3200"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Barat"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=3200;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""67.05""}, {""geo_code"": ""3200"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Barat"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""67.05""}]"
sdg04_completion_rate,sma,2022,province,3300,percent,Jawa Tengah,2,1,58.75,58.75,0.00,exact_match,"[{""geo_code"": ""3300"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Tengah"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=3300;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""58.75""}, {""geo_code"": ""3300"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Tengah"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""58.75""}]"
sdg04_completion_rate,sma,2022,province,3400,percent,Di Yogyakarta,2,1,87.92,87.92,0.00,exact_match,"[{""geo_code"": ""3400"", ""geo_level"": ""province"", ""geo_name"": ""Di Yogyakarta"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=3400;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""87.92""}, {""geo_code"": ""3400"", ""geo_level"": ""province"", ""geo_name"": ""DI Yogyakarta"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""87.92""}]"
sdg04_completion_rate,sma,2022,province,3500,percent,Jawa Timur,2,1,66.87,66.87,0.00,exact_match,"[{""geo_code"": ""3500"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Timur"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=3500;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""66.87""}, {""geo_code"": ""3500"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Timur"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""66.87""}]"
sdg04_completion_rate,sma,2022,province,3600,percent,Banten,2,1,66.02,66.02,0.00,exact_match,"[{""geo_code"": ""3600"", ""geo_level"": ""province"", ""geo_name"": ""Banten"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=3600;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""66.02""}, {""geo_code"": ""3600"", ""geo_level"": ""province"", ""geo_name"": ""Banten"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""66.02""}]"
sdg04_completion_rate,sma,2022,province,5100,percent,Bali,2,1,76.59,76.59,0.00,exact_match,"[{""geo_code"": ""5100"", ""geo_level"": ""province"", ""geo_name"": ""Bali"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=5100;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""76.59""}, {""geo_code"": ""5100"", ""geo_level"": ""province"", ""geo_name"": ""Bali"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""76.59""}]"
sdg04_completion_rate,sma,2022,province,5200,percent,Nusa Tenggara Barat,2,1,61,61,0,exact_match,"[{""geo_code"": ""5200"", ""geo_level"": ""province"", ""geo_name"": ""Nusa Tenggara Barat"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=5200;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""61""}, {""geo_code"": ""5200"", ""geo_level"": ""province"", ""geo_name"": ""Nusa Tenggara Barat"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""61.00""}]"
sdg04_completion_rate,sma,2022,province,5300,percent,Nusa Tenggara Timur,2,1,38.47,38.47,0.00,exact_match,"[{""geo_code"": ""5300"", ""geo_level"": ""province"", ""geo_name"": ""Nusa Tenggara Timur"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=5300;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""38.47""}, {""geo_code"": ""5300"", ""geo_level"": ""province"", ""geo_name"": ""Nusa Tenggara Timur"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""38.47""}]"
sdg04_completion_rate,sma,2022,province,6100,percent,Kalimantan Barat,2,1,58.4,58.4,0.0,exact_match,"[{""geo_code"": ""6100"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Barat"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=6100;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""58.4""}, {""geo_code"": ""6100"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Barat"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""58.40""}]"
sdg04_completion_rate,sma,2022,province,6200,percent,Kalimantan Tengah,2,1,61.88,61.88,0.00,exact_match,"[{""geo_code"": ""6200"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Tengah"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=6200;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""61.88""}, {""geo_code"": ""6200"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Tengah"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""61.88""}]"
sdg04_completion_rate,sma,2022,province,6300,percent,Kalimantan Selatan,2,1,67.81,67.81,0.00,exact_match,"[{""geo_code"": ""6300"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Selatan"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=6300;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""67.81""}, {""geo_code"": ""6300"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Selatan"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""67.81""}]"
sdg04_completion_rate,sma,2022,province,6400,percent,Kalimantan Timur,2,1,74,74,0,exact_match,"[{""geo_code"": ""6400"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Timur"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=6400;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""74""}, {""geo_code"": ""6400"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Timur"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""74.00""}]"
sdg04_completion_rate,sma,2022,province,6500,percent,Kalimantan Utara,2,1,54.8,54.8,0.0,exact_match,"[{""geo_code"": ""6500"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Utara"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=6500;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""54.8""}, {""geo_code"": ""6500"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Utara"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""54.80""}]"
sdg04_completion_rate,sma,2022,province,7100,percent,Sulawesi Utara,2,1,66.66,66.66,0.00,exact_match,"[{""geo_code"": ""7100"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Utara"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=7100;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""66.66""}, {""geo_code"": ""7100"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Utara"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""66.66""}]"
sdg04_completion_rate,sma,2022,province,7200,percent,Sulawesi Tengah,2,1,53.73,53.73,0.00,exact_match,"[{""geo_code"": ""7200"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Tengah"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=7200;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""53.73""}, {""geo_code"": ""7200"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Tengah"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""53.73""}]"
sdg04_completion_rate,sma,2022,province,7300,percent,Sulawesi Selatan,2,1,68.32,68.32,0.00,exact_match,"[{""geo_code"": ""7300"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Selatan"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=7300;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""68.32""}, {""geo_code"": ""7300"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Selatan"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""68.32""}]"
sdg04_completion_rate,sma,2022,province,7400,percent,Sulawesi Tenggara,2,1,65.97,65.97,0.00,exact_match,"[{""geo_code"": ""7400"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Tenggara"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=7400;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""65.97""}, {""geo_code"": ""7400"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Tenggara"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""65.97""}]"
sdg04_completion_rate,sma,2022,province,7500,percent,Gorontalo,2,1,45.12,45.12,0.00,exact_match,"[{""geo_code"": ""7500"", ""geo_level"": ""province"", ""geo_name"": ""Gorontalo"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=7500;turvar=1674;th=122;turth=0"", ""unit"": ""percent"", ""value"": ""45.12""}, {""geo_code"": ""7500"", ""geo_level"": ""province"", ""geo_name"": ""Gorontalo"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""tpb-2024-appendix"", ""observed_period"": ""2022"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2024-12-31"", ""series_key"": ""sma"", ""source_id"": ""bps_tpb_2024"", ""source_record_id"": ""pub=936a26d5d2b168b9971d3b02;page=255;column=18;year=2022"", ""unit"": ""percent"", ""value"": ""45.12""}]"
