domain,indicator_key,series_key,observed_period,geo_level,geo_code,unit,geo_name,source_count,value_count,min_value,max_value,absolute_spread,status,observations_json
education,sdg04_completion_rate,sma.total,2018,province,1900,percent,Kep. Bangka Belitung,1,1,55.01,55.01,0.00,single_source,"[{""geo_code"": ""1900"", ""geo_level"": ""province"", ""geo_name"": ""Kep. Bangka Belitung"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=1900;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""55.01""}]"
education,sdg04_completion_rate,sma.total,2018,province,2100,percent,Kep. Riau,1,1,82.86,82.86,0.00,single_source,"[{""geo_code"": ""2100"", ""geo_level"": ""province"", ""geo_name"": ""Kep. Riau"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=2100;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""82.86""}]"
education,sdg04_completion_rate,sma.total,2018,province,3100,percent,Dki Jakarta,1,1,83.48,83.48,0.00,single_source,"[{""geo_code"": ""3100"", ""geo_level"": ""province"", ""geo_name"": ""Dki Jakarta"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=3100;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""83.48""}]"
education,sdg04_completion_rate,sma.total,2018,province,3200,percent,Jawa Barat,1,1,61.04,61.04,0.00,single_source,"[{""geo_code"": ""3200"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Barat"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=3200;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""61.04""}]"
education,sdg04_completion_rate,sma.total,2018,province,3300,percent,Jawa Tengah,1,1,55.62,55.62,0.00,single_source,"[{""geo_code"": ""3300"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Tengah"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=3300;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""55.62""}]"
education,sdg04_completion_rate,sma.total,2018,province,3400,percent,Di Yogyakarta,1,1,81.96,81.96,0.00,single_source,"[{""geo_code"": ""3400"", ""geo_level"": ""province"", ""geo_name"": ""Di Yogyakarta"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=3400;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""81.96""}]"
education,sdg04_completion_rate,sma.total,2018,province,3500,percent,Jawa Timur,1,1,62.48,62.48,0.00,single_source,"[{""geo_code"": ""3500"", ""geo_level"": ""province"", ""geo_name"": ""Jawa Timur"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=3500;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""62.48""}]"
education,sdg04_completion_rate,sma.total,2018,province,3600,percent,Banten,1,1,67.54,67.54,0.00,single_source,"[{""geo_code"": ""3600"", ""geo_level"": ""province"", ""geo_name"": ""Banten"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=3600;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""67.54""}]"
education,sdg04_completion_rate,sma.total,2018,province,5100,percent,Bali,1,1,78.67,78.67,0.00,single_source,"[{""geo_code"": ""5100"", ""geo_level"": ""province"", ""geo_name"": ""Bali"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=5100;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""78.67""}]"
education,sdg04_completion_rate,sma.total,2018,province,5200,percent,Nusa Tenggara Barat,1,1,52.6,52.6,0.0,single_source,"[{""geo_code"": ""5200"", ""geo_level"": ""province"", ""geo_name"": ""Nusa Tenggara Barat"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=5200;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""52.6""}]"
education,sdg04_completion_rate,sma.total,2018,province,5300,percent,Nusa Tenggara Timur,1,1,43.41,43.41,0.00,single_source,"[{""geo_code"": ""5300"", ""geo_level"": ""province"", ""geo_name"": ""Nusa Tenggara Timur"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=5300;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""43.41""}]"
education,sdg04_completion_rate,sma.total,2018,province,6100,percent,Kalimantan Barat,1,1,47.66,47.66,0.00,single_source,"[{""geo_code"": ""6100"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Barat"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=6100;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""47.66""}]"
education,sdg04_completion_rate,sma.total,2018,province,6200,percent,Kalimantan Tengah,1,1,53.47,53.47,0.00,single_source,"[{""geo_code"": ""6200"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Tengah"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=6200;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""53.47""}]"
education,sdg04_completion_rate,sma.total,2018,province,6300,percent,Kalimantan Selatan,1,1,61.09,61.09,0.00,single_source,"[{""geo_code"": ""6300"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Selatan"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=6300;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""61.09""}]"
education,sdg04_completion_rate,sma.total,2018,province,6400,percent,Kalimantan Timur,1,1,68.73,68.73,0.00,single_source,"[{""geo_code"": ""6400"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Timur"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=6400;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""68.73""}]"
education,sdg04_completion_rate,sma.total,2018,province,6500,percent,Kalimantan Utara,1,1,58.22,58.22,0.00,single_source,"[{""geo_code"": ""6500"", ""geo_level"": ""province"", ""geo_name"": ""Kalimantan Utara"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=6500;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""58.22""}]"
education,sdg04_completion_rate,sma.total,2018,province,7100,percent,Sulawesi Utara,1,1,70.02,70.02,0.00,single_source,"[{""geo_code"": ""7100"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Utara"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=7100;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""70.02""}]"
education,sdg04_completion_rate,sma.total,2018,province,7200,percent,Sulawesi Tengah,1,1,53.84,53.84,0.00,single_source,"[{""geo_code"": ""7200"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Tengah"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=7200;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""53.84""}]"
education,sdg04_completion_rate,sma.total,2018,province,7300,percent,Sulawesi Selatan,1,1,56.86,56.86,0.00,single_source,"[{""geo_code"": ""7300"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Selatan"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=7300;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""56.86""}]"
education,sdg04_completion_rate,sma.total,2018,province,7400,percent,Sulawesi Tenggara,1,1,67.67,67.67,0.00,single_source,"[{""geo_code"": ""7400"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Tenggara"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=7400;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""67.67""}]"
education,sdg04_completion_rate,sma.total,2018,province,7500,percent,Gorontalo,1,1,52.39,52.39,0.00,single_source,"[{""geo_code"": ""7500"", ""geo_level"": ""province"", ""geo_name"": ""Gorontalo"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=7500;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""52.39""}]"
education,sdg04_completion_rate,sma.total,2018,province,7600,percent,Sulawesi Barat,1,1,37.65,37.65,0.00,single_source,"[{""geo_code"": ""7600"", ""geo_level"": ""province"", ""geo_name"": ""Sulawesi Barat"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=7600;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""37.65""}]"
education,sdg04_completion_rate,sma.total,2018,province,8100,percent,Maluku,1,1,66.42,66.42,0.00,single_source,"[{""geo_code"": ""8100"", ""geo_level"": ""province"", ""geo_name"": ""Maluku"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=8100;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""66.42""}]"
education,sdg04_completion_rate,sma.total,2018,province,8200,percent,Maluku Utara,1,1,60.07,60.07,0.00,single_source,"[{""geo_code"": ""8200"", ""geo_level"": ""province"", ""geo_name"": ""Maluku Utara"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=8200;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""60.07""}]"
education,sdg04_completion_rate,sma.total,2018,province,9100,percent,Papua Barat,1,1,60.47,60.47,0.00,single_source,"[{""geo_code"": ""9100"", ""geo_level"": ""province"", ""geo_name"": ""Papua Barat"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=9100;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""60.47""}]"
education,sdg04_completion_rate,sma.total,2018,province,9400,percent,Papua,1,1,29.56,29.56,0.00,single_source,"[{""geo_code"": ""9400"", ""geo_level"": ""province"", ""geo_name"": ""Papua"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2018"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=9400;turvar=1674;th=118;turth=0"", ""unit"": ""percent"", ""value"": ""29.56""}]"
education,sdg04_completion_rate,sma.total,2019,national,9999,percent,Indonesia,1,1,58.33,58.33,0.00,single_source,"[{""geo_code"": ""9999"", ""geo_level"": ""national"", ""geo_name"": ""Indonesia"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2019"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=9999;turvar=1674;th=119;turth=0"", ""unit"": ""percent"", ""value"": ""58.33""}]"
education,sdg04_completion_rate,sma.total,2019,province,1100,percent,Aceh,1,1,69.96,69.96,0.00,single_source,"[{""geo_code"": ""1100"", ""geo_level"": ""province"", ""geo_name"": ""Aceh"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2019"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=1100;turvar=1674;th=119;turth=0"", ""unit"": ""percent"", ""value"": ""69.96""}]"
education,sdg04_completion_rate,sma.total,2019,province,1200,percent,Sumatera Utara,1,1,65.21,65.21,0.00,single_source,"[{""geo_code"": ""1200"", ""geo_level"": ""province"", ""geo_name"": ""Sumatera Utara"", ""indicator_key"": ""sdg04_completion_rate"", ""methodology_version"": ""webapi-var-1980-updated-2026-08-26"", ""observed_period"": ""2019"", ""producer"": ""Badan Pusat Statistik"", ""release_date"": ""2026-09-08"", ""series_key"": ""sma.total"", ""source_id"": ""bps_webapi"", ""source_record_id"": ""domain=0000;var=1980;vervar=1200;turvar=1674;th=119;turth=0"", ""unit"": ""percent"", ""value"": ""65.21""}]"
